blockSize;gridSize;elapsedInit;elapsedSort
32;3125000;0.014314;0.38343
32;3125000;0.010664;0.409829
32;3125000;0.011718;0.348873
32;3125000;0.010051;0.312828
32;3125000;0.009538;0.301172
32;3125000;0.009601;0.300741
32;3125000;0.009555;0.30123
32;3125000;0.009597;0.302958
32;3125000;0.009492;0.302312
32;3125000;0.009634;0.303237
32;3125000;0.0097;0.302492
32;3125000;0.009743;0.30269
32;3125000;0.009649;0.300404
32;3125000;0.009586;0.301213
32;3125000;0.009553;0.303349
32;3125000;0.009654;0.401747
32;3125000;0.010769;0.327304
32;3125000;0.009966;0.307386
32;3125000;0.009613;0.306488
32;3125000;0.009624;0.302107
32;3125000;0.009589;0.301109
32;3125000;0.009608;0.30022
32;3125000;0.009591;0.304258
32;3125000;0.009582;0.300521
32;3125000;0.009555;0.300818
32;3125000;0.00953;0.301487
32;3125000;0.009557;0.300386
32;3125000;0.009588;0.302929
32;3125000;0.009637;0.301203
32;3125000;0.009599;0.408125
32;3125000;0.01175;0.338481
32;3125000;0.009912;0.306233
32;3125000;0.009617;0.301077
32;3125000;0.00961;0.301907
32;3125000;0.009539;0.303767
32;3125000;0.009642;0.304178
32;3125000;0.00959;0.301157
32;3125000;0.009549;0.301762
32;3125000;0.009501;0.302633
32;3125000;0.009591;0.305219
32;3125000;0.009618;0.303282
32;3125000;0.009545;0.303881
32;3125000;0.009687;0.301505
32;3125000;0.009631;0.373865
32;3125000;0.011242;0.327772
32;3125000;0.009619;0.30137
32;3125000;0.009627;0.302882
32;3125000;0.009667;0.302372
32;3125000;0.00967;0.301317
32;3125000;0.009609;0.310658
64;1562500;0.005393;0.236515
64;1562500;0.005421;0.235374
64;1562500;0.005568;0.235078
64;1562500;0.005523;0.235422
64;1562500;0.005463;0.24731
64;1562500;0.005463;0.243836
64;1562500;0.005432;0.237106
64;1562500;0.005419;0.322701
64;1562500;0.00655;0.27748
64;1562500;0.005964;0.252689
64;1562500;0.005419;0.236451
64;1562500;0.005448;0.23844
64;1562500;0.005434;0.236157
64;1562500;0.005466;0.236537
64;1562500;0.005462;0.238933
64;1562500;0.005477;0.239078
64;1562500;0.005442;0.234678
64;1562500;0.005423;0.236232
64;1562500;0.005393;0.236435
64;1562500;0.005457;0.237164
64;1562500;0.005563;0.23672
64;1562500;0.005494;0.322807
64;1562500;0.006555;0.27558
64;1562500;0.006105;0.256756
64;1562500;0.005663;0.239995
64;1562500;0.005403;0.239892
64;1562500;0.005395;0.241377
64;1562500;0.005484;0.235677
64;1562500;0.005649;0.235322
64;1562500;0.005368;0.235495
64;1562500;0.005441;0.235942
64;1562500;0.00541;0.235635
64;1562500;0.005464;0.239653
64;1562500;0.005429;0.239163
64;1562500;0.00541;0.236488
64;1562500;0.005474;0.318598
64;1562500;0.006556;0.274886
64;1562500;0.006018;0.25062
64;1562500;0.005421;0.241259
64;1562500;0.005393;0.24086
64;1562500;0.005427;0.237891
64;1562500;0.005413;0.234844
64;1562500;0.005467;0.237828
64;1562500;0.005564;0.235676
64;1562500;0.005441;0.238473
64;1562500;0.005478;0.245119
64;1562500;0.005409;0.23648
64;1562500;0.005418;0.237605
64;1562500;0.00548;0.236239
64;1562500;0.005486;0.272753
128;781250;0.004613;0.223445
128;781250;0.004353;0.221817
128;781250;0.004456;0.218998
128;781250;0.00446;0.218089
128;781250;0.004432;0.217568
128;781250;0.004376;0.215246
128;781250;0.00446;0.218899
128;781250;0.004735;0.218273
128;781250;0.004416;0.217412
128;781250;0.004443;0.22081
128;781250;0.004411;0.218338
128;781250;0.004358;0.216926
128;781250;0.004364;0.219289
128;781250;0.004407;0.278694
128;781250;0.005079;0.243329
128;781250;0.004682;0.229019
128;781250;0.004455;0.215888
128;781250;0.004394;0.218371
128;781250;0.004425;0.21777
128;781250;0.004383;0.216569
128;781250;0.00449;0.218073
128;781250;0.004539;0.217497
128;781250;0.004381;0.216353
128;781250;0.004497;0.218027
128;781250;0.004413;0.214666
128;781250;0.004392;0.216036
128;781250;0.004342;0.219959
128;781250;0.004385;0.218019
128;781250;0.004338;0.260336
128;781250;0.005001;0.238622
128;781250;0.004601;0.224043
128;781250;0.004365;0.223133
128;781250;0.004387;0.218846
128;781250;0.004681;0.216957
128;781250;0.004308;0.222063
128;781250;0.00444;0.216827
128;781250;0.004401;0.216721
128;781250;0.004529;0.220214
128;781250;0.00436;0.217154
128;781250;0.004347;0.217561
128;781250;0.004344;0.217641
128;781250;0.004381;0.218523
128;781250;0.004384;0.217238
128;781250;0.004443;0.242711
128;781250;0.004752;0.238893
128;781250;0.004353;0.218555
128;781250;0.004493;0.2201
128;781250;0.004368;0.221135
128;781250;0.004361;0.225001
128;781250;0.004397;0.218001
256;390625;0.004396;0.212887
256;390625;0.004308;0.216167
256;390625;0.004298;0.216267
256;390625;0.004337;0.214926
256;390625;0.004416;0.213805
256;390625;0.004365;0.212125
256;390625;0.004391;0.212919
256;390625;0.004325;0.289032
256;390625;0.005354;0.239699
256;390625;0.004431;0.218234
256;390625;0.004353;0.214211
256;390625;0.004408;0.213948
256;390625;0.004346;0.212942
256;390625;0.004344;0.230139
256;390625;0.004404;0.214717
256;390625;0.004445;0.215248
256;390625;0.004346;0.216222
256;390625;0.004406;0.216018
256;390625;0.004326;0.213476
256;390625;0.004334;0.213811
256;390625;0.00428;0.215523
256;390625;0.004296;0.215765
256;390625;0.004367;0.226067
256;390625;0.004456;0.21459
256;390625;0.004383;0.213588
256;390625;0.004269;0.212835
256;390625;0.004356;0.214809
256;390625;0.004437;0.212674
256;390625;0.004327;0.213987
256;390625;0.004829;0.214045
256;390625;0.004407;0.214653
256;390625;0.004372;0.214554
256;390625;0.004307;0.213974
256;390625;0.004422;0.215994
256;390625;0.004502;0.213081
256;390625;0.004386;0.215496
256;390625;0.004414;0.213274
256;390625;0.00428;0.295129
256;390625;0.005659;0.259045
256;390625;0.004736;0.229842
256;390625;0.004572;0.215729
256;390625;0.004309;0.213756
256;390625;0.004273;0.217922
256;390625;0.004371;0.215156
256;390625;0.004368;0.216586
256;390625;0.004459;0.212557
256;390625;0.004444;0.216805
256;390625;0.004343;0.214823
256;390625;0.004432;0.21385
256;390625;0.004356;0.215568
512;195313;0.004641;0.215141
512;195313;0.004643;0.284175
512;195313;0.00555;0.249972
512;195313;0.005219;0.233021
512;195313;0.004684;0.21908
512;195313;0.004656;0.217044
512;195313;0.004705;0.217193
512;195313;0.00462;0.221894
512;195313;0.004574;0.212763
512;195313;0.004697;0.216538
512;195313;0.004576;0.218559
512;195313;0.004622;0.215796
512;195313;0.004643;0.218289
512;195313;0.004647;0.214467
512;195313;0.004599;0.213906
512;195313;0.004613;0.286542
512;195313;0.005571;0.235462
512;195313;0.004682;0.214156
512;195313;0.004569;0.214242
512;195313;0.004624;0.218681
512;195313;0.004625;0.214096
512;195313;0.004627;0.215604
512;195313;0.00453;0.213692
512;195313;0.004567;0.213577
512;195313;0.004678;0.212199
512;195313;0.004513;0.218261
512;195313;0.004634;0.213191
512;195313;0.004693;0.214095
512;195313;0.004652;0.214621
512;195313;0.004623;0.286803
512;195313;0.005436;0.251786
512;195313;0.005038;0.231169
512;195313;0.005252;0.215653
512;195313;0.004664;0.211934
512;195313;0.004741;0.212366
512;195313;0.00462;0.214557
512;195313;0.004609;0.213875
512;195313;0.004636;0.21202
512;195313;0.004602;0.212763
512;195313;0.004833;0.212298
512;195313;0.004565;0.213615
512;195313;0.004554;0.213508
512;195313;0.004613;0.215397
512;195313;0.004621;0.247313
512;195313;0.004775;0.223141
512;195313;0.004647;0.21508
512;195313;0.004645;0.211695
512;195313;0.004566;0.216273
512;195313;0.004638;0.219344
512;195313;0.004577;0.215194
1024;97657;0.004995;0.214947
1024;97657;0.005084;0.21543
1024;97657;0.005051;0.215744
1024;97657;0.00495;0.212509
1024;97657;0.004957;0.218301
1024;97657;0.004985;0.217484
1024;97657;0.005033;0.214348
1024;97657;0.005615;0.299178
1024;97657;0.006471;0.232439
1024;97657;0.00505;0.212702
1024;97657;0.004979;0.221529
1024;97657;0.004973;0.214118
1024;97657;0.004994;0.214539
1024;97657;0.004967;0.215266
1024;97657;0.004951;0.212592
1024;97657;0.005049;0.210893
1024;97657;0.005022;0.214394
1024;97657;0.005045;0.212056
1024;97657;0.005026;0.212298
1024;97657;0.005034;0.215127
1024;97657;0.004953;0.222764
1024;97657;0.004963;0.214213
1024;97657;0.005;0.287061
1024;97657;0.006027;0.24425
1024;97657;0.005237;0.219129
1024;97657;0.005029;0.218626
1024;97657;0.005362;0.213771
1024;97657;0.005295;0.21394
1024;97657;0.004999;0.213436
1024;97657;0.004993;0.216777
1024;97657;0.004989;0.214117
1024;97657;0.004993;0.213207
1024;97657;0.005039;0.216148
1024;97657;0.005127;0.219939
1024;97657;0.005014;0.213144
1024;97657;0.005001;0.213832
1024;97657;0.005031;0.293112
1024;97657;0.006565;0.259055
1024;97657;0.005593;0.235127
1024;97657;0.005078;0.224266
1024;97657;0.005046;0.21542
1024;97657;0.005068;0.214167
1024;97657;0.005005;0.212894
1024;97657;0.005037;0.212976
1024;97657;0.004956;0.213473
1024;97657;0.005055;0.218203
1024;97657;0.004982;0.215825
1024;97657;0.005034;0.211982
1024;97657;0.005012;0.214427
1024;97657;0.00503;0.214432
